№;Название объекта культурного наследия;Координата, X;Координата, Y;Адрес;X;Y
1092;Подворье Пюхтицкого Успенского женского монастыря  с церковью иконы Божией Матери Тихвинской;93684.53;109651.70;Санкт-Петербург, Карташихина ул., д.1-3, литера А; 59.9306809352;30.2429198089
1093;Фабрика – кухня Путиловской верфи;87646.23;109640.25;Санкт-Петербург, Кировский район, Корабельная ул., д. 6, литера ЕЮ; 59.8764833411;30.242320311
1094;Дом Л.Ф. фон Гауфа;94285.57;113729.09;Санкт-Петербург, Кирпичный переулок, дом 4, литера А; 59.9359213331;30.3158888536
1095;Особняк Г.К.Мессонье;92954.30;109658.50;Санкт-Петербург, Кожевенная линия, 38, литера А; 59.92412641;30.2429935366
1096;Кондратьевский жилмассив;98045.31;117461.46;Санкт-Петербург, Кондратьевский проспект, 40; 59.9694903129;30.3830354618
1097;Дом Т.П. Павловой;93550.89;117039.71;Санкт-Петербург, Конная ул., д. 8, лит.  А; 59.9291722114;30.3750287351
1098;Особняк В.И. Левтеевой;98415.81;111081.34;Санкт-Петербург, Константиновский пр., д. 21; 59.973097574;30.2688301199
1099;Конюшенный двор;94730.76;114298.87;Санкт-Петербург, Конюшенная пл., 2, лит. В, Г, Д, Ж, З, И; 59.9398923981;30.3261192703
1100;"Парк ""Марьина гора"" (Усадьба ""Мариоки"")";123724.60;70628.41;Санкт-Петербург, Курортный район, пос. Молодежное, территория между Средневыборгским и Приморским шоссе; 60.1997365843;29.5413148998
1101;Дом М.П. Кудрявцевой;93388.62;115028.70;Санкт-Петербург, Ломоносова ул., 16, литера А; 59.9278130183;30.339051858
1102;Комплекс жилых домов (6 зданий);92948.50;118707.82;"Санкт-Петербург, Малоохтинский пр., 84, лит. А;  Малоохтинский пр.86, лит. А; Малоохтинский пр. 88, лит. А; Малоохтинский пр. 92, лит. А; Малоохтинский пр. 94, лит. А; Малоохтинский пр. 96/2, лит. А"; 59.9236773164;30.4047928135
1103;Дом Н.В.Чайковского;94799.72;115889.06;Санкт-Петербург, Маяковского ул., 36-38, литера А; 59.9404380262;30.3545717117
1104;Дворец пушнины;90267.25;113963.64;Санкт-Петербург, Московский проспект, д.98, литера В; 59.899844311;30.3197372776
1105;Пищевой комбинат с фабрикой-кухней;89340.17;114032.71;Санкт-Петербург, Московский проспект, дом 114, литера Б; 59.8915201682;30.3208911465
1106;Здания благотворительных учреждений Ремесленного общества;89583.77;114194.81;Санкт-Петербург, Московский район, Черниговская ул., д. 5, литера А; 59.8936995615;30.3238078943
1107;Поворотный круг  Варшавского вокзала;90701.65;112580.26;"Санкт-Петербург, наб. Обводного канала, д. 118 (адрес земельного участка-Санкт-Петербург, участок ж/д ""Балтийский вокзал-М.Митрофаньевская ул."", участок 2)"; 59.9038009239;30.2950551399
1108;Товарный пакгауз (южный) Варшавского вокзала;90660.77;113385.38;Санкт-Петербург, наб. Обводного канала, д. 118, к. 3, лит. Г4; 59.903401044;30.3094384124
1109;"Дом А.Я.Шагина (Зыковых), где располагалась редакция журнала ""Русская старина""";92289.73;112842.64;Санкт-Петербург, наб. реки Фонтанки, дом 145б, литера А; 59.9180444031;30.2998720115
1110;Особняк В.П. Стаценко;98687.39;110043.39;Санкт-Петербург, наб.Мартынова, д.60, литера А; 59.975571669;30.2502625528
1111;Здание электростанции Санкт-Петербургской станции Санкт-Петербургско-Варшавской железной дороги;90914.35;113188.00;Санкт-Петербург, наб.Обводного канала, д.118а, литера АЕ; 59.905685314;30.3059323886
1112;Доходный дом и издательство С.М. Проппера;93728.62;112198.79;"Санкт-Петербург, набережная Адмиралтейского канала, дом 15, литера А (Галерная ул., 40; Адмиралтейского кан. наб., 15)"; 59.9309850074;30.2884740906
1113;Жилой дом Александро-Невского Антониевского духовного училища;92457.05;117717.62;Санкт-Петербург, набережная Обводного канала, дом 9, корп. 2, литера Л; 59.9193193974;30.3870371797
1114;Постройки мебельно-столярной фабрики Ф.А.Мельцера;98181.81;113302.06;Санкт-Петербург, набережная реки Карповки, дом 27, литера Б, Б4; 59.9709104092;30.3085755108
1115;"Тяговая подстанция ""Центральная"" (№ 11), обеспечившая восстановление трамвайного движения в блокадном Ленинграде";94640.72;115109.07;Санкт-Петербург, набережная реки Фонтанки, дом. 3а, лит. А; 59.9390476441;30.3406041301
1116;"Главный корпус торгового дома ""Братья Елисеевы""";94106.41;114955.01;"Санкт-Петербург, Невский пр., д.56, лит.А2; Малая Садовая ул., д.8"; 59.934258983;30.3377995873
1117;Торговый дом «Братья Елисеевы» (театральные и торговые помещения);94124.34;114971.31;"Санкт-Петербург, Невский пр., д.56; Малая Садовая ул., д.8 (юго-восточная, северная и дворовая части здания)"; 59.9344191689;30.3380927545
1118;Приют для престарелых девиц и вдов имени Н. и М. Тепловых;94451.86;119024.43;Санкт-Петербург, Новочеркасский проспект, д. 8, корп. 3; 59.9371532596;30.4106202468
1119;Комплекс построек фабрики товарищества шерстяных изделий “Торнтон”;88935.25;121333.53;Санкт-Петербург, Октябрьская наб., д. 50, литера А, подлитеры А-5, А-6, А-15; 59.8875040415;30.4512502341
1120;Комплекс построек Офицерской воздухоплавательной школы;89545.76;115154.79;Санкт-Петербург, Парковая улица, дом 7, литеры Б, К, М, П, Р; 59.8933151872;30.3409530168
1121;"Дом управляющего Акционерного общества нефтеперегонных заводов ""Ропс и К"" с садом";97374.10;109825.82;Санкт-Петербург, Петровская коса, дом 9, литера Б; 59.9637914144;30.2462789349
1122;Левашовский хлебозавод. Здесь выпекали хлеб в годы блокады Ленинграда 1941-1944 годов;97611.33;111949.80;Санкт-Петербург, Петроградский район, Барочная ул., дом 4а, литера А; 59.9658443476;30.2843192334
1123;Детский сад фабрики «Красное знамя»;97191.95;112040.60;Санкт-Петербург, Петроградский район, Большая Разночинная улица, дом 27, литера А; 59.9620766581;30.2859123677
1124;"Дом культуры Промкооперации (быв. ""Спортинг-Палас"" А.И. Башкирова» (Дворец культуры имени Ленсовета)";97729.16;113331.29;Санкт-Петербург, Петроградский район, Каменноостровский пр., дом 42, литера А; 59.9668463983;30.3090610584
1125;Здание богадельни и школы Ф.М. Садовникова и С.Г. Герасимова;98686.92;112937.02;Санкт-Петербург, Петроградский район, Каменноостровский проспект, дом 66, лит. А; 59.9754591578;30.3020806703
1126;Дом Корлякова;98104.10;113250.77;Санкт-Петербург, Петроградский район, набережная реки Карповки, дом 27, литера А; 59.9702150601;30.3076506936
1127;Здание кинематографа «Гранд-Палас»;98152.11;113227.67;Санкт-Петербург, Петроградский район, набережная реки Карповки, дом 27, литера Г; 59.9706469392;30.3072410815
1128;Комплекс построек Фильтроозонной станции;96549.14;114748.09;Санкт-Петербург, Петроградский район, Пеньковая ул., д.8 (Пеньковая ул., 8/6, литеры А, Б, Б, В); 59.9561932968;30.3343192439
1129;"Производственный корпус с водонапорной башней товарищества ""Братья Н. и В. Леонтьевы и К°""";97265.67;111159.34;Санкт-Петербург, Петроградский район, Пионерская ул., д. 50, литера Г; 59.9627715372;30.2701428273
1130;Здание фабрично-заводской школы;101753.64;116460.30;Санкт-Петербург, Политехническая ул., д. 22, лит. А; 60.002825132;30.365476925
1131;"Парк культуры и отдыха им. И.В. Бабушкина (сад ""Вена"")";88425.47;120667.06;Санкт-Петербург, пр. Обуховской Обороны, 149 (в границах: Бабушкина ул., Железнодорожная ул., Обуховской Обороны пр., Фарфоровская ул.); 59.8829686848;30.4392867483
1132;Комплекс построек завода «Невское стеариновое товарищество»;89984.02;120474.78;Санкт-Петербург, пр. Обуховской Обороны, д.80, литеры Д, З, И, Ц, Ы; 59.8969689066;30.4360362256
1133;"Мемориал в память обороны города в 1941-1944 гг. – ""Зеленый пояс Славы  Ленинграда"". ""Кировский вал""";84208.09;108183.41;Санкт-Петербург, пр. Стачек, дом 232, сооружение 1, литера А, (Кировский вал), (Стачек просп., Маршала Жукова просп.); 59.8456685882;30.2161092144
1134;Особняк Д.А. Котлова;101438.13;116270.57;Санкт-Петербург, пр. Тореза, д.8, лит.А; 60.0000026397;30.3620456087
1135;Храм буддийский;99562.58;110343.93;Санкт-Петербург, Приморский просп., 91, 93; 59.983416712;30.255705044
1136;Дача Е.И. Исаевой;99576.79;110431.14;Санкт-Петербург, Приморский проспект, д. 89, лит. А; 59.9835412239;30.2572681345
1137;Особняк и доходный дом И.Е. Ритинга;95821.20;113163.78;Санкт-Петербург, проспект Добролюбова, дом 1/ 79, литера Б; 59.9497283368;30.3059043921
1138;Главный производственный корпус Императорской карточной фабрики;86734.47;122361.39;Санкт-Петербург, проспект Обуховской Обороны, дом 110, литера Б; 59.8676868092;30.4693293723
1139;Императорская Александровская мануфактура (Обуховский сталелитейный завод);86267.39;122861.97;"Санкт-Петербург, проспект Обуховской Обороны, дом 120, части литер АВ, АЕ, АД, АМ, АО, ВУ, ДЕ, КД, Л, О, Щ; дом 124, часть литеры А"; 59.8634624062;30.4782042037
1140;Церковь Пророка Илии на Пороховых;97506.27;122492.36;Санкт-Петербург, Революции шоссе, 75; 59.9643603097;30.4730399581
1141;Дом Ц.А.Кавоса;92513.20;112606.74;Санкт-Петербург, Садовая ул., д. 73, литера А; 59.9200597032;30.2956727302
1142;Доходный дом Успенской церкви;93346.16;114006.91;Санкт-Петербург, Садовая ул., дом 40, литера Б; 59.9274775806;30.3207766606
1143;Особняк Р. Круга;95694.08;110566.57;Санкт-Петербург, Смоленки р. наб., д.19-21, литера А; 59.9486868173;30.2594216059
1144;"Захоронение основателя Санкт-Петербургского цирка Гаэтано Чинизелли(1815-1881) и его семьи:Франциски Думос(1815-1879); Вильгельмины Анны(1817-1886),  Марии(1877-1878); Эммы(1878-1879); Мины(1883-1885), Доры(1882-1890) Чинизелли - надгробные памятники";95867.30;110143.58;Санкт-Петербург, Смоленское лютеранское кладбище, наб. реки Смоленки, д. 27, уч. 77; 59.9502562243;30.2518647322
1145;Василеостровский вагонный парк Санкт-Петербургского электрического трамвая (Василеостровский трамвайный парк);94606.67;110604.12;"Санкт-Петербург, Средний пр. В.О., 77, литера А, Б, В; 79, литера А, Б"; 59.9389253029;30.2600171417
1146;Особняк В.В.Тиса (с флигелем и соединяющей аркой);96287.20;112529.44;Санкт-Петербург, Съезжинская улица, дом 3, литера А; 59.9539367675;30.2945907683
1147;Здание Сытного рынка;96623.29;113351.21;Санкт-Петербург, Сытнинская ул., д.5, литера А; 59.9569197501;30.3093252276
1148;Дом-коммуна Общества бывших политкаторжан и ссыльнопоселенцев;96158.13;114419.66;Санкт-Петербург, Троицкая пл., дом 1, литера А; 59.9526985095;30.3284065875
1149;Здание еврейского ремесленного училища;93060.53;112334.83;"Санкт-Петербург, ул. Декабристов, д.42; Лермонтовский пр., д.2"; 59.9249831394;30.2908545369
1150;"Ушаковские бани ""Гигант""";89571.94;111110.78;Санкт-Петербург, ул. Зои Космодемьянской, дом 7, литера А; 59.8937171003;30.2687150976
1151;Доходный дом Ю.К. Добберт;96542.41;112759.71;Санкт-Петербург, ул. Лизы Чайкиной, дом 4/12, литера А; 59.956218172;30.2987322736
1152;Комплекс построек Главного управления государственного коннозаводства и Санкт-Петербургской аукционной конюшни;94511.50;115971.88;Санкт-Петербург, ул. Маяковского, дом 15, литера А; 59.9378471036;30.3560255371
1153;Особняк В.В. Ефремовой (Н.Е. Нарышкиной);95455.27;115269.21;Санкт-Петербург, ул. Моховая, д. 1/9, литера Д (лицевой корпус); 59.9463512701;30.3435442591
1154;"Дом страхового общества ""Россия""";92625.81;115045.25;Санкт-Петербург, ул. Правды, д. 22, литера А; 59.9209655844;30.3392779554
1155;Дома Каменноостровского товарищества для устройства постоянных квартир;98123.02;113843.28;Санкт-Петербург, ул. Профессора Попова, д. 4, Аптекарский пр., д. 6; 59.9703597484;30.3182610568
1156;Больница в память Императора Александра II Санкт-Петербургского благотворительного общества последователей гомеопатии;97393.19;113844.37;Санкт-Петербург, ул. Рентгена, д. 8, лит. А; 59.963809072;30.3182177895
1157;Дом купца Скрябина Калинкинского пивоваренного завода;91591.34;110939.78;Санкт-Петербург, ул. Степана Разина, д. 9, литера Б; 59.9118487851;30.2658050705
1158;Бондарная мастерская Калинкинского пивоваренного завода;91681.10;110828.55;Санкт-Петербург, ул. Степана Разина, д. 9, литера Г; 59.9126584304;30.2638233998
1159;Производственный корпус (лицевой фасад с дымовой трубой) Калинкинского пивоваренного завода;91676.49;110856.73;Санкт-Петербург, ул. Степана Разина, д. 9, литера Ф; 59.9126160448;30.2643267555
1160;Здание бродильного цеха Калинкинского пивоваренного завода;91491.18;110999.97;Санкт-Петербург, ул. Степана Разина, д.8а, литера Б; 59.9109476108;30.2668736611
1161;Водонапорная башня Новых городских скотобоен;90665.48;113710.20;Санкт-Петербург, ул.Красуцкого, дом 3, литера В; 59.9034295795;30.3152429452
1162;"Дом И.П.Лесникова (здание «Русского товарищества ""Нефть""»)";95426.88;115487.68;Санкт-Петербург, ул.Чайковского, 17, литера А; 59.9460862266;30.3474504193
1163;Здание приюта для детей-идиотов и эпилептиков Братства во имя Царицы Небесной с примыкающей часовней при домовой церкви Божией Матери Всех Скорбящих Радости;96638.24;113006.16;Санкт-Петербург, улица Воскова, дом 1, литера А; 59.9570682528;30.30315089
1164;Дома С.П.Горсткина;93023.80;114131.56;"Санкт-Петербург, улица Ефимова, дом 5, литера А; улица Ефимова, дом 6, литера А"; 59.9245787685;30.3229775158
1165;"Здание электромеханического завода ""Н.К.Гейслер и К""";95929.83;112816.75;Санкт-Петербург, улица Яблочкова, дом 12, литера А; 59.9507175927;30.2997035299
1166;Здание паровой прачечной с сушильней;94703.24;112679.35;Санкт-Петербург, Университетская наб., 13, литера Б; 59.9397137644;30.2971464146
1167;Дом А.Черкасского (Риттеров);94382.01;112145.92;"Санкт-Петербург, Университетская наб., 23, литера А (помещения: Л-1; 1-Н (1-12); 2-Н; 4-Н; кв. № 1; кв. № 2 (1-8; 11-15); кв. № 16; кв. № 17; кв. № 18)"; 59.9368516542;30.2875792972
1168;Железнодорожный вокзал станции Горелово;76772.58;103137.71;Санкт-Петербург, участок ж.д. Аннинское шоссе - р.Дудергофка, литера А; 59.7790450914;30.1258524928
1169;Сарай для императорских поездов Варшавского вокзала;90124.81;113372.03;"Санкт-Петербург, участок ж/д ""Варшавский вокзал - М.Митрофаньевская ул."", лит.Б"; 59.898591012;30.3091551924
1170;Товарная контора Варшавского вокзала;91029.89;113420.59;"Санкт-Петербург, участок ж/д ""Варшавский вокзал - М.Митрофаньевская ул."", лит.Л"; 59.9067126579;30.310098433
1171;Строгановский сад;99617.67;113178.49;"Санкт-Петербург, Ушаковская наб. между домами 9, корпус 1, литера А; 9, корпус 2 и 17/1, литеры А, В"; 59.9838031929;30.3064819492
1172;Военно-морская академия имени А.Н.Крылова;99683.46;113002.97;Санкт-Петербург, Ушаковская наб., д.17/1, литера А; 59.9844009475;30.3033434161
1173;Удельный парк;102299.40;113402.39;"Санкт-Петербург, Фермское шоссе, 21; Аккуратова ул.; Испытателей пр.; Энгельса пр.; Богатырский пр."; 60.0078637589;30.310717876
1174;Здание цирка Г.Чинизелли;94589.09;115137.47;Санкт-Петербург, Фонтанки р. наб., 3, литера А; 59.9385829237;30.3411073908
1175;Церковь Рождества Христова на Песках;94163.42;116912.86;Санкт-Петербург, Центральный  район, 6-я Советская улица, дом 19, литера А; 59.9346764318;30.3728219816
1176;Санкт-Петербургский частный коммерческий банк;94367.84;113510.05;Санкт-Петербург, Центральный район, Невский пр., 1/4, литера А; 59.9366690715;30.3119779767
1177;Комплекс зданий Центральной научно-технической лаборатории военного ведомства;94757.19;116866.08;"Санкт-Петербург, Центральный район, Парадная ул., дом 8, Госпитальная ул., дом 1, корпус А; Парадная ул., дом 8, корпус Б; Парадная ул., дом 8, корпус Д;Госпитальная ул., дом 3, литера А; Госпитальная ул., дом 3, литера Б"; 59.9400082016;30.3720449427
1178;Торговые ряды В.С.Караваевой (Хлебные амбары Овсянниковых);93878.72;117685.78;Санкт-Петербург, Центральный район, пр. Бакунина, д.14, литеры А, Б; 59.9320813302;30.3866162864
1179;Дом Лесникова (Комитета попечительства о русской иконописи);94791.80;115972.30;Санкт-Петербург, Центральный район, ул. Маяковского, д. 27, литера А; 59.9403629324;30.3560599982
1180;Сельдяной ряд Никольского рынка;92541.32;113011.15;Санкт-Петербург, Щепяной пер., дом 4-6, литера А; 59.9202957043;30.3029049651
1181;Дом В.Н. Масальского;94838.96;115956.21;Саперный пер., 1, лит. А; 59.9407869956;30.3557767019
1182;Пожарное депо;97020.46;117643.20;Свердловская наб., 20; 59.960282304;30.386182372
1183;Дача Дурново (с оградой);97001.66;117743.52;Свердловская наб., 22; 59.9601083019;30.3879760526
1184;Дача Безбородко А.А. (Кушелевых-Безбородко);97193.97;118511.01;"Свердловская наб., 40, 44, корп. 25-а, Полюстровский пр.; Пискарёвский пр."; 59.9617933067;30.4017343301
1185;"Комплекс построек Меднопрокатного и трубного завода ""Розенкранц"" (с 1922 г. завод ""Красный выборжец"")";96772.14;117257.37;Свердловская набережная, дом 12, литеры А, Б, Г; 59.9580735186;30.3792508493
1186;Дом, где в октябре 1917 г. жил Ленин В.И.;100876.78;114462.45;Сердобольская ул., 1; 59.995049016;30.3295925735
1187;Дом, в котором в 1917 г. находилось Русское бюро Центрального комитета РСДРП(б) и состоялось совещание руководителей Военной организации Центрального комитета РСДРП(б) (кв.4);100264.71;113745.97;Сердобольская ул., 35, кв. 4; 59.9895867558;30.3167021237
1188;Братские могилы защитников и жителей г. Ленинграда, погибших во время блокады 1941-1944 гг.;100187.63;111170.63;Серебряков пер., 1, Серафимовское кладбище; 59.9889974139;30.2705585836
1189;Дом Общества гражданских инженеров (клуб и гостиница);92100.04;114117.24;Серпуховская ул., 10, лит. А; 59.9162880805;30.3226410494
1190;Дом Н.Ф.Целибеева. Здесь в 1906-1918 гг. размещалось первое в России высшее техническое учебное заведение для  женщин – Санкт-Петербургские Женские Политехнические курсы,  преобразованные в 1915 г. в Петроградский Женский политехнический институт;92216.17;114056.67;Серпуховская ул., д. 2/68, лит. А; 59.917333062;30.3215683933
1191;Часовня Валаамского монастыря и дома Караваевой;93831.60;117804.41;"Синопская наб., 34, 36; Бакунина пр., 16"; 59.9316521719;30.3887329258
1192;Дом с примыкающими флигелями Нижегородского торгового дома Е.Башкирова с сыновьями;94150.80;117976.11;Синопская наб., 52; 59.9345080822;30.3918373414
1193;Дом Короваевой;94374.73;118104.88;Синопская наб., 68, лит. А; 59.9365111148;30.3941642678
1194;Дом Потираловской (Истоминых);94400.55;118116.23;Синопская наб., 70, лит. С; 59.9367422565;30.3943700282
1195;Особняк Шене с участком парка;99019.62;111690.73;Сквозной проезд, 3; 59.978494466;30.2797877461
1196;Воскресенская Армяно-Григорианская церковь;95616.18;110264.87;Смоленки наб.р., 29; 59.9479981079;30.2540178767
1197;Смоленское лютеранское кладбище;95835.26;110287.20;Смоленки р. наб., 27; 59.9499637199;30.2544324769
1198;"Дом-коммуна В.П. Кондратьева ""Порт-Артур""";90766.3313;114395.9215;Смоленская ул., 31/20, лит. А; 59.9043049388;30.3275048443
1199;Императорское Воспитательное общество благородных девиц (Смольный институт);95469.17;118119.16;"Смольного проезд, 1; Смольный пр., 8; Смольная наб.; Пролетарской Диктатуры пл."; 59.9463335157;30.394536283
1200;Смольный монастырь;95739.50;118158.26;"Смольного ул., 1; Растрелли пл., 1; Смольная наб."; 59.9487577722;30.395264712
1201;Здание богадельни в память совершеннолетия цесаревича Николая Александровича (с металлической оградой);95934.40;117971.57;Смольного ул., 2, лит. А; 59.950517056;30.3919449011
1202;Институт Александровский;95938.03;118275.35;"Смольного ул., 3; Смольная наб."; 59.9505333902;30.3973811172
1203;Дом, в котором жил с 1913 г. и умер в 1935 г. географ и путешественник Петр Кузьмич Козлов (кв. 32);95315.73;118107.97;Смольный пр., 6, кв. 32; 59.9449569115;30.3943197313
1204;Дом А.П. Романова;94350.97;116229.12;Солдатский пер., 1/23, лит. А; 59.9363937687;30.3606112118
1205;Центральное училище технического рисования и музей Штиглица А.Л.;95115.32;115093.41;Соляной пер., 13, 15; 59.9433081724;30.3403676246
1206;Церковь Великомученика Пантелеимона;95027.89;115125.45;"Соляной пер., 17; Пестеля ул., 2-а"; 59.9425219596;30.3409327762
1207;Дача Граве с участком;106908.39;113103.59;Софийская ул., 11; 60.0492441425;30.3057434572
1208;"Дом № 14 по Социалистической улице, в котором 5 мая 1912 года вышел первый номер газеты ""Правда""";92822.88;115273.17;Социалистическая ул., 14; 59.9227238669;30.3433710031
1209;Дом, в котором в 1919-1958 гг. жил советский скульптор Евсеев Сергей Александрович;92898.69;112252.53;Союза Печатников ул., 17; 59.9235337563;30.2893703428
1210;Храм Святого Станислава;92796.96;112187.18;"Союза Печатников ул., 22; Мастерская ул., 7"; 59.9226232206;30.2881939986
1211;Дом, где жили в 1824 г. писатель Грибоедов А.С. и поэт, декабрист Одоевский А.И.;92979.98;112451.55;Союза Печатников ул., 5; 59.9242555372;30.2929351707
1212;Дом Дехтерева;93416.04;113880.42;Спасский пер., 11; 59.9281102732;30.3185208111
1213;Дача Половцова А.А.;99083.93;111551.72;Средней Невки наб.р., 6; 59.9790769323;30.2773030007
1214;Дом с флигелями семьи Брюлловых;95245.86;111842.83;Средний пр. В.О., 17; 59.9446169402;30.2822238015
1215;Лютеранская церковь;95201.87;111911.28;Средний пр. В.О., 18; 59.9442194802;30.2834450726
1216;Дом Аладова;95110.35;111754.09;Средний пр. В.О., 24; 59.9434040376;30.2806258861
1217;Особняк В.И. Турчаниновой;94923.52;111420.76;Средний пр. В.О., 40, лит. А; 59.9417396591;30.2746486416
1218;Братская могила погибших в 1919 г. при защите Петрограда от белогвардейских войск Юденича, и братская могила советских воинов, погибших в годы Великой Отечественной войны 1941-1945 гг.;82419.99;100062.39;ст. Володарская, Воинское кладбище (у пересечения Красносельского и Волхонского шоссе); 59.8297766277;30.0712117033
1219;Палаты Кикина А.В.;95814.61;117678.04;"Ставропольская ул., 9; Шпалерная ул., между домами 62 и 64"; 59.9494573653;30.3866799678
1220;Железнодорожная станция Шувалово, в том числе: вокзал, жилой дом, служебный корпус;106675.08;112673.22;Старо-Орловская ул., 2; 60.0471676977;30.2980005208
1221;Дача Строгановых;91133.51;111529.98;Старо-Петергофский пр., 20; 59.9077177886;30.2763198172
1222;"Здание кино-театра ""Москва""";91673.96;111612.41;Старо-Петергофский пр., 6; 59.9125655946;30.2778334233
1223;Калинкинский морской госпиталь;91941.42;111564.97;"Старо-Петергофский пр., 9а; наб. р. Фонтанки, 162"; 59.9149680074;30.2770054731
1224;Столб верстовой;92157.73;111699.05;Старо-Петергофский пр., у Старо-Калинкина моста; 59.91690448;30.2794184601
1225;Дом М.Н. Полежаева;93914.15;117527.97;Старорусская ул., 5/3, лит. А; 59.9324075697;30.3837976746
1226;"Церковь Шестаковской иконы Божией Матери подворья Шестаковского Вознесенского женского монастыря; Богадельня подворья Шестаковского Вознесенского монастыря";93950.08;117240.62;"Старорусская ул., 8, 10; Кирилловская ул., 2"; 59.932744903;30.3786623111
1227;Овсянниковский сквер (сквер Н.Г. Чернышевского);93769.56;117127.44;"Старорусская ул.; Мытнинская ул.; Бакунина пр."; 59.9311304282;30.3766197975
1228;Ворота Триумфальные Нарвские;90364.78;111396.06;Стачек пл.; 59.9008229058;30.2738697494
1229;Дворец культуры им. Горького А.М., 1925-1927 гг., арх. Гегелло А.И., арх. Дмитриев А.И., арх. Кричевский Д.Л., инж. Райлян В.Ф.;90324.97;111499.40;Стачек пл., 4; 59.9004617387;30.2757132123
1230;Универмаг и фабрика-кухня;90260.02;111329.97;Стачек пл., 9; 59.8998850588;30.2726811898
1231;"Дача Шереметьева ""Ульянка""; Усадьба Воронцова Р.И.; Дача Брюса";84519.14;109268.11;"Стачек пр. (между Дачным пр. и ул. Лени Голикова); Стачек пр., 186 а (между Дачным пр., пр. Стачек и ул. Лени Голикова)"; 59.848427367;30.2354777231
1232;Красненькое кладбище;86168.93;110811.06;Стачек пр. 98  (по описанию границы); 59.8631834302;30.2631197624
1233;Историческая трасса Петергофской дороги;84259.39;106402.12;Стачек пр. и Петергофское шоссе; 59.8461772993;30.1843371243
1234;Дача Сиверса (Кировский городок);85170.44;109888.60;Стачек пр., 140, 142, 144, 156, 158, 160, 172; 59.8542530486;30.2465900888
1235;Райсовет Кировский, 1930-1935 гг., арх. Троцкий Н.А.;89658.28;111649.49;Стачек пр., 18; 59.8944721097;30.2783448877
1236;Сад памяти жертв расстрела 1905 года (Сад 9-го Января);89393.39;111563.17;Стачек пр., 20; 59.8920977834;30.2767831067
1237;"Дача Чернышева И.Г.  ""Александрино""";83179.63;108796.13;Стачек пр., 226; 59.8364189714;30.2269761117
1238;Здание Технической школы;89007.12;111351.83;Стачек пр., 30, лит. А; 59.8886386072;30.2729795783
1239;"Дача Дашковой ""Кирьяново""";88719.35;110873.04;Стачек пр., 45; 59.8860730864;30.2644074507
1240;Школа имени 10-летия Октября;90004.46;111462.71;Стачек пр., 5; 59.8975863105;30.275033902
1241;Дворец культуры им. И.И.Газа;87786.22;110730.76;Стачек пр., 72, лит. А; 59.8777026446;30.2618005887
1242;"Трансформаторная подстанция электрифицированной дороги ""ОранЭЛ""";85817.63;110328.04;Стачек пр., 91; 59.8600471697;30.2544751083
1243;Церковь святителя Николая Чудотворца и святой мученицы царицы Александры при Путиловском заводе (с домом для переодевания невест);88448.55;111044.58;Стачек пр., д. 48, лит. А, Б; 59.8836362883;30.2674515655
1244;"Мемориал в память обороны города в 1941-1944 гг. - ""Зеленый пояс Славы  Ленинграда"". ""Кировский вал""";85923.77;110587.36;Стачек пр., у дома 106; 59.8609908428;30.2591102302
1245;Столб верстовой;89198.80;111255.52;Стачек пр., угол Трефолева ул.; 59.8903626176;30.2712734035
1246;Дом, где жили: в 1881-1888 гг. - путешественник Пржевальский Н.М., в 1876-1877 гг. и в 1879-1880 гг. - писатель Успенский Г.И.;93421.08;113485.38;Столярный пер., 6; 59.9281723664;30.3114571081
1247;Братские могилы воинов Советской Армии, погибших в годы Великой Отечественной войны 1941 - 1945 г.г.;98229.19;85515.14;Стрельна, городское кладбище; 59.9715601358;29.8110353853
1248;Собственный дом архитектора А.Ф.Бубыря с флигелем;93709.74;115705.79;Стремянная ул., 11; 59.9306636002;30.3511899022
1249;Дом, в котором с 1869 г. жил и в 1887 г. умер актер Самойлов Василий Васильевич;93768.43;115674.28;Стремянная ул., 8; 59.9311918747;30.3506319524
1250;Памятник полководцу Суворову А.В.;95394.36;114502.03;Суворовская пл.; 59.9458395654;30.3298125699
1251;Николаевская академия Генерального штаба;94758.36;117075.10;Суворовский пр., 32а, лит. А, 32б, лит. А; 59.9400081132;30.3757840824
1252;Училище фельдшериц и лекарских помошниц;93926.65;116612.16;"Суворовский пр., 4; 2-я Советская ул., 6"; 59.9325663692;30.3674203297
1253;Особняк с флигелем инженера А.А. Экарева;94663.61;117182.11;Суворовский пр., 41; 59.9391522186;30.3776886495
1254;Здание Академии легкой промышленности им. С.М. Кирова;95145.10;117513.63;Суворовский пр., 50-52, лит. А; 59.9434567467;30.3836687203
1255;Комплекс зданий Петербургского Николаевского военного госпиталя;95049.66;117629.22;Суворовский проспект, дом 63, литеры З, Л, Р, А, У; 59.9425940973;30.385726703
1256;Дом Брюллова А.П. (Сюзора П.Ю.);95285.69;112137.87;"Съездовская линия, 21; Тучков пер., 16"; 59.9449630528;30.2875054494
1257;Церковь Святой Великомученицы Екатерины;95439.82;112047.48;"Съездовская линия, между домами 27 и 29; Тучков пер., между домами 22 и 24"; 59.9463499745;30.2859001662
1258;Дом И.И. Дернова;95478.91;117232.10;Таврическая ул., 35, лит. А; 59.9464674077;30.3786662348
1259;Дом А.С. Хренова;94924.03;117218.96;Таврическая ул., 5, лит. А; 59.9414877399;30.3783744263
